Line count,Response time,current time,app id
288,5.575,Konnichiwa from hello-edge-node-e1zri in edge-node,6
289,3.349,Konnichiwa from hello-edge-node-e1zri in edge-node,10
290,3.5669999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,3
291,3.682,Konnichiwa from hello-edge-node-e1zri in edge-node,6
292,3.634,Konnichiwa from hello-edge-node-e1zri in edge-node,6
293,5.011,Konnichiwa from hello-edge-node-e1zri in edge-node,3
294,3.862,Konnichiwa from hello-edge-node-e1zri in edge-node,10
295,3.91,Konnichiwa from hello-edge-node-e1zri in edge-node,6
296,4.244999999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,3
297,4.101999999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,10
298,3.815,Konnichiwa from hello-edge-node-e1zri in edge-node,6
299,4.891,Konnichiwa from hello-edge-node-e1zri in edge-node,3
300,3.433,Konnichiwa from hello-edge-node-e1zri in edge-node,6
301,3.9309999999999996,Konnichiwa from hello-edge-node-e1zri in edge-node,6
302,3.376,Konnichiwa from hello-edge-node-e1zri in edge-node,3
303,3.856,Konnichiwa from hello-edge-node-e1zri in edge-node,10
304,3.354,Konnichiwa from hello-edge-node-e1zri in edge-node,6
305,3.613,Konnichiwa from hello-edge-node-e1zri in edge-node,6
306,3.671,Konnichiwa from hello-edge-node-e1zri in edge-node,3
307,3.915,Konnichiwa from hello-edge-node-e1zri in edge-node,6
308,3.6350000000000002,Konnichiwa from hello-edge-node-e1zri in edge-node,10
309,3.701,Konnichiwa from hello-edge-node-e1zri in edge-node,6
310,3.853,Konnichiwa from hello-edge-node-e1zri in edge-node,3
311,3.327,Konnichiwa from hello-edge-node-e1zri in edge-node,6
312,4.231999999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,6
313,3.3939999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,10
314,3.463,Konnichiwa from hello-edge-node-e1zri in edge-node,3
315,3.9309999999999996,Konnichiwa from hello-edge-node-e1zri in edge-node,6
316,4.648000000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,3
317,3.398,Konnichiwa from hello-edge-node-e1zri in edge-node,6
318,3.451,Konnichiwa from hello-edge-node-e1zri in edge-node,3
319,3.613,Konnichiwa from hello-edge-node-e1zri in edge-node,6
320,3.411,Konnichiwa from hello-edge-node-e1zri in edge-node,3
321,3.8899999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,6
322,4.019,Konnichiwa from hello-edge-node-e1zri in edge-node,3
323,4.045,Konnichiwa from hello-edge-node-e1zri in edge-node,10
324,3.556,Konnichiwa from hello-edge-node-e1zri in edge-node,3
325,3.713,Konnichiwa from hello-edge-node-e1zri in edge-node,6
326,3.1710000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,3
327,3.143,Konnichiwa from hello-edge-node-e1zri in edge-node,6
328,3.185,Konnichiwa from hello-edge-node-e1zri in edge-node,10
329,3.31,Konnichiwa from hello-edge-node-e1zri in edge-node,3
330,3.5509999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,6
331,3.366,Konnichiwa from hello-edge-node-e1zri in edge-node,3
332,3.1310000000000002,Konnichiwa from hello-edge-node-e1zri in edge-node,6
333,3.4810000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,10
334,4.377,Konnichiwa from hello-edge-node-e1zri in edge-node,3
335,4.173,Konnichiwa from hello-edge-node-e1zri in edge-node,6
336,3.725,Konnichiwa from hello-edge-node-e1zri in edge-node,3
337,3.7239999999999998,Konnichiwa from hello-edge-node-e1zri in edge-node,6
338,3.5860000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,10
339,3.6,Konnichiwa from hello-edge-node-e1zri in edge-node,3
340,5.842,Konnichiwa from hello-edge-node-e1zri in edge-node,6
341,3.2369999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,10
342,3.489,Konnichiwa from hello-edge-node-e1zri in edge-node,3
343,3.6189999999999998,Konnichiwa from hello-edge-node-e1zri in edge-node,6
344,3.57,Konnichiwa from hello-edge-node-e1zri in edge-node,3
345,3.423,Konnichiwa from hello-edge-node-e1zri in edge-node,6
346,3.312,Konnichiwa from hello-edge-node-e1zri in edge-node,3
347,3.506,Konnichiwa from hello-edge-node-e1zri in edge-node,6
348,3.679,Konnichiwa from hello-edge-node-e1zri in edge-node,10
349,3.713,Konnichiwa from hello-edge-node-e1zri in edge-node,3
350,3.3960000000000004,Konnichiwa from hello-edge-node-e1zri in edge-node,6
351,3.545,Konnichiwa from hello-edge-node-e1zri in edge-node,3
352,4.18,Konnichiwa from hello-edge-node-e1zri in edge-node,6
353,3.785,Konnichiwa from hello-edge-node-e1zri in edge-node,3
354,3.437,Konnichiwa from hello-edge-node-e1zri in edge-node,10
355,3.9309999999999996,Konnichiwa from hello-edge-node-e1zri in edge-node,3
356,3.781,Konnichiwa from hello-edge-node-e1zri in edge-node,6
357,3.44,Konnichiwa from hello-edge-node-e1zri in edge-node,10
358,3.4299999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,3
359,3.955,Konnichiwa from hello-edge-node-e1zri in edge-node,6
360,3.656,Konnichiwa from hello-edge-node-e1zri in edge-node,10
361,3.438,Konnichiwa from hello-edge-node-e1zri in edge-node,10
362,3.353,Konnichiwa from hello-edge-node-e1zri in edge-node,3
363,3.598,Konnichiwa from hello-edge-node-e1zri in edge-node,6
364,3.65,Konnichiwa from hello-edge-node-e1zri in edge-node,10
365,3.9389999999999996,Konnichiwa from hello-edge-node-e1zri in edge-node,10
366,3.832,Konnichiwa from hello-edge-node-e1zri in edge-node,3
367,3.614,Konnichiwa from hello-edge-node-e1zri in edge-node,6
368,3.3289999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,6
369,3.7230000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,3
370,3.3379999999999996,Konnichiwa from hello-edge-node-e1zri in edge-node,6
371,3.3249999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,10
372,8.182,Konnichiwa from hello-edge-node-e1zri in edge-node,6
373,3.386,Konnichiwa from hello-edge-node-e1zri in edge-node,3
