Line count,Response time,current time,app id
121,83.345,Konnichiwa from hello-edge-node-e1zri in edge-node,4
122,80.352,Konnichiwa from hello-edge-node-e1zri in edge-node,4
123,72.887,Konnichiwa from hello-edge-node-e1zri in edge-node,4
124,80.849,Konnichiwa from hello-edge-node-e1zri in edge-node,4
125,64.546,Konnichiwa from hello-edge-node-e1zri in edge-node,4
126,82.01899999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
127,77.909,Konnichiwa from hello-edge-node-e1zri in edge-node,4
128,83.74199999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
129,66.743,Konnichiwa from hello-edge-node-e1zri in edge-node,4
130,83.17399999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
131,68.189,Konnichiwa from hello-edge-node-e1zri in edge-node,4
132,68.258,Konnichiwa from hello-edge-node-e1zri in edge-node,4
133,72.798,Konnichiwa from hello-edge-node-e1zri in edge-node,4
134,67.422,Konnichiwa from hello-edge-node-e1zri in edge-node,4
135,65.783,Konnichiwa from hello-edge-node-e1zri in edge-node,4
136,69.36399999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
137,66.266,Konnichiwa from hello-edge-node-e1zri in edge-node,4
138,73.438,Konnichiwa from hello-edge-node-e1zri in edge-node,4
139,75.332,Konnichiwa from hello-edge-node-e1zri in edge-node,4
140,81.093,Konnichiwa from hello-edge-node-e1zri in edge-node,4
141,72.285,Konnichiwa from hello-edge-node-e1zri in edge-node,4
142,84.19699999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
143,73.724,Konnichiwa from hello-edge-node-e1zri in edge-node,4
144,71.537,Konnichiwa from hello-edge-node-e1zri in edge-node,4
145,68.36699999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
146,74.32900000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
147,83.229,Konnichiwa from hello-edge-node-e1zri in edge-node,4
148,73.827,Konnichiwa from hello-edge-node-e1zri in edge-node,4
149,73.287,Konnichiwa from hello-edge-node-e1zri in edge-node,4
150,80.996,Konnichiwa from hello-edge-node-e1zri in edge-node,4
151,81.76799999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
152,80.279,Konnichiwa from hello-edge-node-e1zri in edge-node,4
153,77.325,Konnichiwa from hello-edge-node-e1zri in edge-node,4
154,65.395,Konnichiwa from hello-edge-node-e1zri in edge-node,4
